CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
981477,25,1,250.1472569,5,5,4,554,Champions
981489,59,1,247.6064701,5,5,4,554,Champions
981494,105,1,35.06835037,4,5,1,451,Loyal Customers
981500,321,1,371.5670188,1,5,5,155,Frequent Buyers
981505,119,1,172.5906764,4,5,3,453,Loyal Customers
981522,334,1,420.8759587,1,5,5,155,Frequent Buyers
981524,344,1,37.07572934,1,5,1,151,Frequent Buyers
981525,51,1,499.9794673,5,5,5,555,Champions
981538,253,1,45.19607017,2,5,1,251,Frequent Buyers
981552,272,1,118.7169745,2,5,2,252,Frequent Buyers
981556,15,1,158.3486847,5,5,3,553,Loyal Customers
981557,282,1,53.22552422,2,5,1,251,Frequent Buyers
981565,103,1,390.0765648,4,5,5,455,Champions
981588,326,1,119.272723,1,5,2,152,Frequent Buyers
981604,58,1,289.6146972,5,5,4,554,Champions
981622,287,1,56.07914505,2,5,1,251,Frequent Buyers
981641,314,1,366.7736252,1,5,5,155,Frequent Buyers
981660,164,1,114.0631255,3,5,2,352,Frequent Buyers
981725,78,1,384.7079706,4,5,5,455,Champions
981770,282,1,122.3548273,2,5,2,252,Frequent Buyers
981773,227,1,97.2671021,2,5,2,252,Frequent Buyers
981794,333,1,256.001918,1,5,4,154,Frequent Buyers
981802,35,1,126.3518208,5,5,2,552,Loyal Customers
981829,133,1,445.9622252,4,5,5,455,Champions
981834,345,1,63.97619825,1,5,1,151,Frequent Buyers
981839,200,1,244.999605,3,5,4,354,Frequent Buyers
981853,12,1,162.9954262,5,5,3,553,Loyal Customers
981858,123,1,430.9147782,4,5,5,455,Champions
981859,146,1,98.42624514,3,5,2,352,Frequent Buyers
981883,262,1,86.42410247,2,5,2,252,Frequent Buyers
981893,226,1,339.0461511,2,5,5,255,Frequent Buyers
981902,9,2,753.8727094999999,5,5,5,555,Champions
981940,196,1,133.2793572,3,5,2,352,Frequent Buyers
981947,356,1,378.8224861,1,5,5,155,Frequent Buyers
981950,145,1,262.0806726,3,5,4,354,Frequent Buyers
981955,41,2,476.43505927,5,5,5,555,Champions
981961,58,1,255.7469099,5,5,4,554,Champions
981973,317,1,249.019573,1,5,4,154,Frequent Buyers
981986,84,1,55.1861526,4,5,1,451,Loyal Customers
982024,279,1,58.93304463,2,5,1,251,Frequent Buyers
982076,273,1,162.8103583,2,5,3,253,Frequent Buyers
982100,117,1,15.27434841,4,5,1,451,Loyal Customers
982113,162,1,58.34621389,3,5,1,351,Frequent Buyers
982127,203,1,90.81406716,3,5,2,352,Frequent Buyers
982148,251,1,208.5513246,2,5,3,253,Frequent Buyers
982150,298,1,337.6283032,1,5,4,154,Frequent Buyers
982159,14,1,325.5687178,5,5,4,554,Champions
982165,133,1,423.6471978,4,5,5,455,Champions
982186,21,1,146.8486162,5,5,3,553,Loyal Customers
982194,235,1,275.6234305,2,5,4,254,Frequent Buyers
982197,273,1,72.66686716,2,5,1,251,Frequent Buyers
982198,264,1,219.8256646,2,5,3,253,Frequent Buyers
982208,356,1,332.3829011,1,5,4,154,Frequent Buyers
982211,70,1,202.6742126,5,5,3,553,Loyal Customers
982212,168,1,57.7420196,3,5,1,351,Frequent Buyers
982225,43,1,33.58893375,5,5,1,551,Loyal Customers
982242,43,1,283.3358123,5,5,4,554,Champions
982249,360,1,92.31838055,1,5,2,152,Frequent Buyers
982253,328,1,457.9735787,1,5,5,155,Frequent Buyers
982273,59,1,294.4035597,5,5,4,554,Champions
982295,327,1,244.1905972,1,5,4,154,Frequent Buyers
982299,63,1,32.75133862,5,5,1,551,Loyal Customers
982309,162,1,272.3942705,3,5,4,354,Frequent Buyers
982339,168,1,101.8089504,3,5,2,352,Frequent Buyers
982371,240,1,87.09026993,2,5,2,252,Frequent Buyers
982373,121,1,11.64356506,4,5,1,451,Loyal Customers
982380,272,1,152.4513917,2,5,3,253,Frequent Buyers
982400,350,1,117.0067952,1,5,2,152,Frequent Buyers
982411,357,1,127.8003585,1,5,2,152,Frequent Buyers
982414,92,1,334.8857384,4,5,4,454,Champions
982416,92,1,290.837245,4,5,4,454,Champions
982418,301,1,267.077329,1,5,4,154,Frequent Buyers
982420,338,1,39.55075818,1,5,1,151,Frequent Buyers
982431,186,1,103.846449,3,5,2,352,Frequent Buyers
982434,147,1,100.1483813,3,5,2,352,Frequent Buyers
982440,68,1,433.1258777,5,5,5,555,Champions
982443,71,1,45.09508977,5,5,1,551,Loyal Customers
982449,42,1,122.744036,5,5,2,552,Loyal Customers
982463,330,1,127.1903195,1,5,2,152,Frequent Buyers
982480,49,1,81.25973797,5,5,2,552,Loyal Customers
982486,30,1,487.9507862,5,5,5,555,Champions
982489,269,1,131.5665083,2,5,2,252,Frequent Buyers
982520,305,1,426.2202715,1,5,5,155,Frequent Buyers
982525,308,1,12.86205872,1,5,1,151,Frequent Buyers
982531,306,1,288.8351821,1,5,4,154,Frequent Buyers
982548,10,1,178.3748195,5,5,3,553,Loyal Customers
982551,167,1,118.3431976,3,5,2,352,Frequent Buyers
982556,298,1,200.3277865,1,5,3,153,Frequent Buyers
982562,273,1,69.06045446,2,5,1,251,Frequent Buyers
982570,322,1,53.99789898,1,5,1,151,Frequent Buyers
982578,37,1,98.89849853,5,5,2,552,Loyal Customers
982589,99,1,378.1656929,4,5,5,455,Champions
982601,272,1,236.6386685,2,5,4,254,Frequent Buyers
982602,39,1,354.4270796,5,5,5,555,Champions
982620,10,1,479.6200418,5,5,5,555,Champions
982621,292,1,192.8187052,1,5,3,153,Frequent Buyers
982635,108,1,78.0492644,4,5,2,452,Loyal Customers
982648,107,1,70.68196533,4,5,1,451,Loyal Customers
982653,152,1,38.85799406,3,5,1,351,Frequent Buyers
982655,284,1,171.1563007,2,5,3,253,Frequent Buyers
982675,303,1,374.5891391,1,5,5,155,Frequent Buyers
982676,288,1,39.05203803,2,5,1,251,Frequent Buyers
982689,15,1,378.8110857,5,5,5,555,Champions
982707,136,1,177.1345125,4,5,3,453,Loyal Customers
982713,164,1,180.2600949,3,5,3,353,Frequent Buyers
982720,299,1,48.85193257,1,5,1,151,Frequent Buyers
982744,220,1,227.9769786,2,5,4,254,Frequent Buyers
982751,336,1,58.87584975,1,5,1,151,Frequent Buyers
982759,47,1,385.0959703,5,5,5,555,Champions
982775,206,1,207.6298781,3,5,3,353,Frequent Buyers
982793,156,1,382.7565661,3,5,5,355,Frequent Buyers
982801,18,1,29.65596369,5,5,1,551,Loyal Customers
982813,109,1,198.3956851,4,5,3,453,Loyal Customers
982820,287,1,144.0984141,2,5,3,253,Frequent Buyers
982832,204,2,247.96326335999998,3,5,4,354,Frequent Buyers
982841,273,1,39.62532833,2,5,1,251,Frequent Buyers
982853,319,1,67.88219363,1,5,1,151,Frequent Buyers
982860,9,1,303.7425915,5,5,4,554,Champions
982867,159,2,271.20228761,3,5,4,354,Frequent Buyers
982872,274,1,399.2247227,2,5,5,255,Frequent Buyers
982875,241,1,309.3841483,2,5,4,254,Frequent Buyers
982884,336,1,52.26387586,1,5,1,151,Frequent Buyers
982886,266,1,325.629839,2,5,4,254,Frequent Buyers
982891,71,1,295.0708192,5,5,4,554,Champions
982909,137,1,217.6212586,4,5,3,453,Loyal Customers
982916,8,1,129.3885654,5,5,2,552,Loyal Customers
982917,98,1,168.4332345,4,5,3,453,Loyal Customers
982924,253,1,305.7619553,2,5,4,254,Frequent Buyers
982929,233,1,194.4884569,2,5,3,253,Frequent Buyers
982961,146,1,85.81362045,3,5,2,352,Frequent Buyers
982984,177,1,26.72647634,3,5,1,351,Frequent Buyers
982994,257,1,42.15292251,2,5,1,251,Frequent Buyers
983000,177,1,308.8522753,3,5,4,354,Frequent Buyers
983008,103,1,27.75675076,4,5,1,451,Loyal Customers
983016,232,2,370.9997378,2,5,5,255,Frequent Buyers
983027,25,1,25.36830982,5,5,1,551,Loyal Customers
983030,365,1,311.6704965,1,5,4,154,Frequent Buyers
983032,210,1,303.7722538,3,5,4,354,Frequent Buyers
983046,197,1,289.0531023,3,5,4,354,Frequent Buyers
983065,51,1,184.8604851,5,5,3,553,Loyal Customers
983067,359,1,258.3967364,1,5,4,154,Frequent Buyers
983069,21,1,332.5669732,5,5,4,554,Champions
983075,153,1,352.9513542,3,5,5,355,Frequent Buyers
983077,129,1,315.9879651,4,5,4,454,Champions
983086,59,1,137.008316,5,5,2,552,Loyal Customers
983102,26,1,369.3951741,5,5,5,555,Champions
983104,162,1,331.2655373,3,5,4,354,Frequent Buyers
983108,47,1,175.5071628,5,5,3,553,Loyal Customers
983111,121,1,172.4941168,4,5,3,453,Loyal Customers
983113,329,1,212.975848,1,5,3,153,Frequent Buyers
983123,103,1,259.1866364,4,5,4,454,Champions
983126,106,1,33.99551222,4,5,1,451,Loyal Customers
983143,163,1,219.7987407,3,5,3,353,Frequent Buyers
983149,286,1,76.30746431,2,5,2,252,Frequent Buyers
983152,147,1,235.5957958,3,5,4,354,Frequent Buyers
983171,199,1,9.290711938,3,5,1,351,Frequent Buyers
983184,318,1,298.5615477,1,5,4,154,Frequent Buyers
983188,159,1,121.0725976,3,5,2,352,Frequent Buyers
983196,92,1,9.83018584,4,5,1,451,Loyal Customers
983203,216,1,412.5430356,2,5,5,255,Frequent Buyers
983226,271,1,8.699320815,2,5,1,251,Frequent Buyers
983244,33,1,405.7197286,5,5,5,555,Champions
983246,307,1,19.16995532,1,5,1,151,Frequent Buyers
983295,140,1,101.1581633,4,5,2,452,Loyal Customers
983308,261,1,40.58308433,2,5,1,251,Frequent Buyers
983325,330,1,47.60018341,1,5,1,151,Frequent Buyers
983327,219,1,189.5305799,2,5,3,253,Frequent Buyers
983337,41,2,52.0846113,5,5,1,551,Loyal Customers
983345,184,1,160.7673056,3,5,3,353,Frequent Buyers
983346,53,1,148.4889474,5,5,3,553,Loyal Customers
983353,131,1,53.5109604,4,5,1,451,Loyal Customers
983357,124,1,74.32706494,4,5,1,451,Loyal Customers
983358,117,1,346.4115872,4,5,5,455,Champions
983365,114,1,358.6615824,4,5,5,455,Champions
983381,177,1,52.03157912,3,5,1,351,Frequent Buyers
983383,60,1,10.47446195,5,5,1,551,Loyal Customers
983386,98,2,159.32012064,4,5,3,453,Loyal Customers
983416,58,1,442.6923835,5,5,5,555,Champions
983433,340,1,186.6281365,1,5,3,153,Frequent Buyers
983436,254,1,135.7555199,2,5,2,252,Frequent Buyers
983437,194,1,422.0356731,3,5,5,355,Frequent Buyers
983447,171,1,87.6069251,3,5,2,352,Frequent Buyers
983492,98,1,166.1480348,4,5,3,453,Loyal Customers
983494,174,1,76.06986898,3,5,2,352,Frequent Buyers
983521,22,1,116.2922297,5,5,2,552,Loyal Customers
983546,193,1,289.1972419,3,5,4,354,Frequent Buyers
983550,193,1,125.4935082,3,5,2,352,Frequent Buyers
983552,320,1,343.5064366,1,5,5,155,Frequent Buyers
983562,164,1,110.6135089,3,5,2,352,Frequent Buyers
983573,153,1,135.2673167,3,5,2,352,Frequent Buyers
983586,220,1,223.4355557,2,5,3,253,Frequent Buyers
983616,260,1,300.1717841,2,5,4,254,Frequent Buyers
983660,44,1,266.8777797,5,5,4,554,Champions
983674,218,1,25.39352521,2,5,1,251,Frequent Buyers
983683,204,1,33.74913933,3,5,1,351,Frequent Buyers
983692,301,1,21.18163526,1,5,1,151,Frequent Buyers
983696,319,1,58.98018208,1,5,1,151,Frequent Buyers
983697,107,1,244.7055073,4,5,4,454,Champions
983703,287,2,500.00648764,2,5,5,255,Frequent Buyers
983767,206,1,189.2401977,3,5,3,353,Frequent Buyers
983775,304,1,68.85406923,1,5,1,151,Frequent Buyers
983777,146,1,52.83099073,3,5,1,351,Frequent Buyers
983787,294,1,265.5985089,1,5,4,154,Frequent Buyers
983795,133,1,385.5836044,4,5,5,455,Champions
983844,7,2,146.23626222000001,5,5,3,553,Loyal Customers
983874,96,1,143.4575512,4,5,3,453,Loyal Customers
983883,156,1,152.8677615,3,5,3,353,Frequent Buyers
983907,352,1,286.3663899,1,5,4,154,Frequent Buyers
983909,191,1,333.4612702,3,5,4,354,Frequent Buyers
983910,312,1,177.518621,1,5,3,153,Frequent Buyers
983913,179,1,282.8790713,3,5,4,354,Frequent Buyers
983923,278,1,69.13740928,2,5,1,251,Frequent Buyers
983928,212,1,129.0755466,3,5,2,352,Frequent Buyers
983946,117,1,373.1330845,4,5,5,455,Champions
983990,147,1,273.5762617,3,5,4,354,Frequent Buyers
984035,292,1,266.8639649,1,5,4,154,Frequent Buyers
984048,230,1,202.4411916,2,5,3,253,Frequent Buyers
984073,126,1,399.9280718,4,5,5,455,Champions
984077,9,1,189.9261775,5,5,3,553,Loyal Customers
984083,355,1,315.5420515,1,5,4,154,Frequent Buyers
984084,284,1,41.1394824,2,5,1,251,Frequent Buyers
984086,230,1,22.36603938,2,5,1,251,Frequent Buyers
984095,145,1,140.6230303,3,5,2,352,Frequent Buyers
984107,30,1,388.3628746,5,5,5,555,Champions
984126,119,1,407.3246775,4,5,5,455,Champions
984133,187,1,199.908654,3,5,3,353,Frequent Buyers
984137,273,1,136.681908,2,5,2,252,Frequent Buyers
984161,149,1,248.5129817,3,5,4,354,Frequent Buyers
984164,360,1,336.1773229,1,5,4,154,Frequent Buyers
984166,62,1,335.9167002,5,5,4,554,Champions
984170,303,1,195.7984797,1,5,3,153,Frequent Buyers
984179,181,1,284.9124783,3,5,4,354,Frequent Buyers
984195,32,1,352.9662735,5,5,5,555,Champions
984210,123,1,358.9306328,4,5,5,455,Champions
984216,343,1,69.76918666,1,5,1,151,Frequent Buyers
984260,46,1,328.9199686,5,5,4,554,Champions
984272,316,1,131.8230656,1,5,2,152,Frequent Buyers
984275,135,1,438.8260593,4,5,5,455,Champions
984309,282,1,109.5426101,2,5,2,252,Frequent Buyers
984310,172,1,395.1659451,3,5,5,355,Frequent Buyers
984312,87,1,80.29158967,4,5,2,452,Loyal Customers
984319,18,1,88.7095992,5,5,2,552,Loyal Customers
984333,274,1,452.443019,2,5,5,255,Frequent Buyers
984361,114,1,322.9549366,4,5,4,454,Champions
984363,276,1,426.6183632,2,5,5,255,Frequent Buyers
984376,59,1,162.7603281,5,5,3,553,Loyal Customers
984385,55,1,237.6365159,5,5,4,554,Champions
984387,66,1,115.2533464,5,5,2,552,Loyal Customers
984389,76,1,51.44887964,4,5,1,451,Loyal Customers
984391,59,1,250.8066008,5,5,4,554,Champions
984403,130,1,292.7184992,4,5,4,454,Champions
984414,156,1,27.7498927,3,5,1,351,Frequent Buyers
984419,142,1,119.7443894,4,5,2,452,Loyal Customers
984430,42,1,338.3785296,5,5,4,554,Champions
984432,174,1,236.9128282,3,5,4,354,Frequent Buyers
984450,183,1,153.3721942,3,5,3,353,Frequent Buyers
984470,213,1,52.06829173,3,5,1,351,Frequent Buyers
984471,315,1,81.58413059,1,5,2,152,Frequent Buyers
984513,135,1,158.4110036,4,5,3,453,Loyal Customers
984520,163,1,29.50991686,3,5,1,351,Frequent Buyers
984529,239,1,335.0514527,2,5,4,254,Frequent Buyers
984531,100,1,146.8648027,4,5,3,453,Loyal Customers
984549,236,1,40.47115171,2,5,1,251,Frequent Buyers
984550,119,1,243.7578689,4,5,4,454,Champions
984590,262,1,149.1756956,2,5,3,253,Frequent Buyers
984591,74,1,430.2152802,4,5,5,455,Champions
984592,283,1,22.39383333,2,5,1,251,Frequent Buyers
984596,43,1,325.2265491,5,5,4,554,Champions
984600,76,1,67.60829726,4,5,1,451,Loyal Customers
984622,33,1,481.5968211,5,5,5,555,Champions
984651,80,1,47.83952423,4,5,1,451,Loyal Customers
984661,286,1,38.3341436,2,5,1,251,Frequent Buyers
984664,39,1,88.5787867,5,5,2,552,Loyal Customers
984665,337,1,146.6602346,1,5,3,153,Frequent Buyers
984680,236,1,92.52362298,2,5,2,252,Frequent Buyers
984695,39,2,103.79733612000001,5,5,2,552,Loyal Customers
984700,209,1,112.5159909,3,5,2,352,Frequent Buyers
984703,4,1,50.17584137,5,5,1,551,Loyal Customers
984704,239,1,389.482384,2,5,5,255,Frequent Buyers
984717,21,1,308.4969966,5,5,4,554,Champions
984723,207,1,130.7144978,3,5,2,352,Frequent Buyers
984728,25,2,362.6611695,5,5,5,555,Champions
984742,228,2,526.4211454,2,5,5,255,Frequent Buyers
984753,327,1,408.3867707,1,5,5,155,Frequent Buyers
984801,245,1,420.7237912,2,5,5,255,Frequent Buyers
984806,189,1,220.7350998,3,5,3,353,Frequent Buyers
984864,269,1,39.23197026,2,5,1,251,Frequent Buyers
984879,60,1,130.8626921,5,5,2,552,Loyal Customers
984890,166,1,171.9216979,3,5,3,353,Frequent Buyers
984905,303,1,46.06204511,1,5,1,151,Frequent Buyers
984906,2,1,112.4544301,5,5,2,552,Loyal Customers
984907,286,1,332.1382995,2,5,4,254,Frequent Buyers
984909,106,1,252.2380869,4,5,4,454,Champions
984917,163,2,470.0624913,3,5,5,355,Frequent Buyers
984941,54,1,16.6735761,5,5,1,551,Loyal Customers
984947,90,1,48.23805239,4,5,1,451,Loyal Customers
984956,136,1,297.2404222,4,5,4,454,Champions
984961,266,1,207.2125148,2,5,3,253,Frequent Buyers
984996,201,1,224.4807219,3,5,3,353,Frequent Buyers
985003,110,1,207.6841746,4,5,3,453,Loyal Customers
985030,344,1,413.1827748,1,5,5,155,Frequent Buyers
985071,279,1,413.1010466,2,5,5,255,Frequent Buyers
985082,71,1,82.20453843,5,5,2,552,Loyal Customers
985113,201,2,415.69526395,3,5,5,355,Frequent Buyers
985127,355,1,266.3099149,1,5,4,154,Frequent Buyers
985137,49,1,47.10087038,5,5,1,551,Loyal Customers
985142,242,1,179.1384463,2,5,3,253,Frequent Buyers
985156,131,1,42.77770756,4,5,1,451,Loyal Customers
985159,166,1,47.56358503,3,5,1,351,Frequent Buyers
985164,82,1,47.13877554,4,5,1,451,Loyal Customers
985169,121,1,277.9414416,4,5,4,454,Champions
985173,203,1,76.23175808,3,5,2,352,Frequent Buyers
985190,82,1,133.9264789,4,5,2,452,Loyal Customers
985219,175,1,66.06683234,3,5,1,351,Frequent Buyers
985223,350,1,121.3196921,1,5,2,152,Frequent Buyers
985233,7,2,539.31429899,5,5,5,555,Champions
985234,270,1,153.639157,2,5,3,253,Frequent Buyers
985239,96,1,286.9801802,4,5,4,454,Champions
985250,29,1,57.88804929,5,5,1,551,Loyal Customers
985287,165,1,171.9564585,3,5,3,353,Frequent Buyers
985292,118,1,35.48563149,4,5,1,451,Loyal Customers
985293,7,1,117.1395796,5,5,2,552,Loyal Customers
985306,8,1,61.40914504,5,5,1,551,Loyal Customers
985319,279,1,73.37088422,2,5,1,251,Frequent Buyers
985348,160,1,56.65480204,3,5,1,351,Frequent Buyers
985352,33,1,270.2221294,5,5,4,554,Champions
985370,132,1,59.48263356,4,5,1,451,Loyal Customers
985372,163,1,15.297789,3,5,1,351,Frequent Buyers
985387,3,1,92.574795,5,5,2,552,Loyal Customers
985397,147,1,439.3060238,3,5,5,355,Frequent Buyers
985410,204,1,214.3033837,3,5,3,353,Frequent Buyers
985411,117,1,341.7376588,4,5,5,455,Champions
985421,112,1,359.3930469,4,5,5,455,Champions
985430,175,1,426.5181606,3,5,5,355,Frequent Buyers
985436,32,1,71.50100717,5,5,1,551,Loyal Customers
985463,268,1,243.2322467,2,5,4,254,Frequent Buyers
985489,95,1,19.67219648,4,5,1,451,Loyal Customers
985505,115,1,225.7772061,4,5,4,454,Champions
985514,17,1,328.3907868,5,5,4,554,Champions
985515,228,1,425.4603983,2,5,5,255,Frequent Buyers
985532,46,1,91.19400529,5,5,2,552,Loyal Customers
985534,145,1,65.11922677,3,5,1,351,Frequent Buyers
985545,265,1,57.02223061,2,5,1,251,Frequent Buyers
985572,28,2,153.02283176,5,5,3,553,Loyal Customers
985573,242,1,237.4086285,2,5,4,254,Frequent Buyers
985602,240,1,196.8020508,2,5,3,253,Frequent Buyers
985611,37,1,48.44936188,5,5,1,551,Loyal Customers
985626,7,1,265.672001,5,5,4,554,Champions
985643,163,1,343.438254,3,5,5,355,Frequent Buyers
985656,289,1,57.33515002,2,5,1,251,Frequent Buyers
985678,204,1,319.9421554,3,5,4,354,Frequent Buyers
985684,281,1,319.1051686,2,5,4,254,Frequent Buyers
985685,102,1,48.10605456,4,5,1,451,Loyal Customers
985693,190,1,350.0145123,3,5,5,355,Frequent Buyers
985707,26,1,354.577906,5,5,5,555,Champions
985729,182,1,295.6839795,3,5,4,354,Frequent Buyers
985730,163,1,82.68017516,3,5,2,352,Frequent Buyers
985731,198,1,85.57965783,3,5,2,352,Frequent Buyers
985741,247,1,172.839425,2,5,3,253,Frequent Buyers
985816,363,1,253.9337796,1,5,4,154,Frequent Buyers
985820,259,1,429.490472,2,5,5,255,Frequent Buyers
985868,56,1,120.4624074,5,5,2,552,Loyal Customers
985876,153,1,421.769282,3,5,5,355,Frequent Buyers
985877,349,1,29.75123656,1,5,1,151,Frequent Buyers
985882,110,1,54.19758348,4,5,1,451,Loyal Customers
985900,114,1,158.3464249,4,5,3,453,Loyal Customers
985917,7,1,69.04938084,5,5,1,551,Loyal Customers
985930,361,1,85.54691773,1,5,2,152,Frequent Buyers
985949,305,1,303.4570523,1,5,4,154,Frequent Buyers
985969,322,1,117.9369057,1,5,2,152,Frequent Buyers
985976,313,1,497.9992339,1,5,5,155,Frequent Buyers
985977,343,1,249.3472856,1,5,4,154,Frequent Buyers
985978,315,1,323.8525923,1,5,4,154,Frequent Buyers
985997,26,1,173.2958556,5,5,3,553,Loyal Customers
986011,70,1,277.1609904,5,5,4,554,Champions
986012,306,1,250.8099686,1,5,4,154,Frequent Buyers
986026,234,1,363.9264303,2,5,5,255,Frequent Buyers
986036,306,1,251.9976494,1,5,4,154,Frequent Buyers
986041,282,1,56.96574816,2,5,1,251,Frequent Buyers
986050,132,1,384.6882751,4,5,5,455,Champions
986062,353,1,250.7280654,1,5,4,154,Frequent Buyers
986068,108,1,171.2064685,4,5,3,453,Loyal Customers
986078,115,1,163.218218,4,5,3,453,Loyal Customers
986101,286,1,129.5908323,2,5,2,252,Frequent Buyers
986109,25,1,227.3798034,5,5,4,554,Champions
986138,163,1,275.0153547,3,5,4,354,Frequent Buyers
986165,210,1,109.7567601,3,5,2,352,Frequent Buyers
986174,48,1,127.6150293,5,5,2,552,Loyal Customers
986184,177,1,216.6725992,3,5,3,353,Frequent Buyers
986196,95,1,246.0161937,4,5,4,454,Champions
986228,188,1,132.942907,3,5,2,352,Frequent Buyers
986244,38,1,324.8328891,5,5,4,554,Champions
986245,237,1,344.3212293,2,5,5,255,Frequent Buyers
986258,150,1,35.13073472,3,5,1,351,Frequent Buyers
986263,293,1,189.4872398,1,5,3,153,Frequent Buyers
986265,195,1,373.7360097,3,5,5,355,Frequent Buyers
986266,154,1,47.70144416,3,5,1,351,Frequent Buyers
986275,302,1,162.6678049,1,5,3,153,Frequent Buyers
986276,132,1,88.69391592,4,5,2,452,Loyal Customers
986284,322,1,145.296062,1,5,3,153,Frequent Buyers
986286,113,1,347.0088818,4,5,5,455,Champions
986318,105,1,125.0705641,4,5,2,452,Loyal Customers
986336,228,1,275.4248749,2,5,4,254,Frequent Buyers
986337,301,1,471.1919353,1,5,5,155,Frequent Buyers
986351,272,1,53.21684279,2,5,1,251,Frequent Buyers
986354,179,1,34.12850634,3,5,1,351,Frequent Buyers
986367,251,2,217.04169018,2,5,3,253,Frequent Buyers
986404,141,1,272.7383351,4,5,4,454,Champions
986406,299,1,456.7212274,1,5,5,155,Frequent Buyers
986440,218,1,107.2282481,2,5,2,252,Frequent Buyers
986445,349,1,147.0530197,1,5,3,153,Frequent Buyers
986449,149,1,180.1095122,3,5,3,353,Frequent Buyers
986453,194,1,471.0518765,3,5,5,355,Frequent Buyers
986457,290,1,179.4587067,1,5,3,153,Frequent Buyers
986460,72,1,303.0784266,4,5,4,454,Champions
986462,278,1,345.964404,2,5,5,255,Frequent Buyers
986474,299,1,299.8985008,1,5,4,154,Frequent Buyers
986477,89,1,276.5772238,4,5,4,454,Champions
986478,354,1,107.1927339,1,5,2,152,Frequent Buyers
986487,3,2,598.9646202,5,5,5,555,Champions
986493,26,1,71.66498313,5,5,1,551,Loyal Customers
986520,358,1,198.1811647,1,5,3,153,Frequent Buyers
986530,341,1,105.0206703,1,5,2,152,Frequent Buyers
986538,338,1,90.05691012,1,5,2,152,Frequent Buyers
